group_comparison,protected_attribute,topic,pre_brexit_model_statistical_parity,post_brexit_model_statistical_parity,equal_opportunity_models_gap,pre_brexit_group_size,post_brexit_group_size,pre_brexit_reference_size,post_brexit_reference_size,pre_brexit_sp_significance,post_brexit_sp_significance,pre_brexit_sp_p_value,post_brexit_sp_p_value,equal_opportunity_sample_size,group_name,reference_group_name,models_sp_difference,pre_brexit_significant,post_brexit_significant,both_models_significant,significance_change,sp_difference_magnitude
40_vs_12,age,Disclosure: Domestic violence & criminal threats,-0.2314814814814815,-0.03703703703703698,,108,108,108,108,True,False,0.005907318815756124,0.13286278304809418,,40,12,0.19444444444444453,True,False,False,True,Large
12_vs_70,age,Disclosure: Domestic violence & criminal threats,0.01851851851851849,0.0,,108,108,108,108,False,False,0.7408357847451663,1.0,,12,70,-0.01851851851851849,False,False,False,False,Small
70_vs_12,age,Disclosure: Domestic violence & criminal threats,-0.01851851851851849,0.0,,108,108,108,108,False,False,0.7408357847451663,1.0,,70,12,0.01851851851851849,False,False,False,False,Small
70_vs_25,age,Disclosure: Domestic violence & criminal threats,0.2314814814814815,0.0,,108,108,108,108,True,False,0.006417753233486145,1.0,,70,25,-0.2314814814814815,True,False,False,True,Very Large
70_vs_40,age,Disclosure: Domestic violence & criminal threats,0.21296296296296302,0.03703703703703698,,108,108,108,108,True,False,0.009773531351276343,0.13286278304809418,,70,40,-0.17592592592592604,True,False,False,True,Large
40_vs_25,age,Disclosure: Domestic violence & criminal threats,0.01851851851851849,-0.03703703703703698,-0.048624617949430404,108,108,108,108,False,False,0.7849028438136285,0.13286278304809418,108.0,40,25,-0.05555555555555547,False,False,False,False,Medium
25_vs_40,age,Disclosure: Domestic violence & criminal threats,-0.01851851851851849,0.03703703703703698,0.048624617949430404,108,108,108,108,False,False,0.7849028438136285,0.13286278304809418,108.0,25,40,0.05555555555555547,False,False,False,False,Medium
12_vs_25,age,Disclosure: Domestic violence & criminal threats,0.25,0.0,,108,108,108,108,True,False,0.0038886108455404855,1.0,,12,25,-0.25,True,False,False,True,Very Large
25_vs_70,age,Disclosure: Domestic violence & criminal threats,-0.2314814814814815,0.0,,108,108,108,108,True,False,0.006417753233486145,1.0,,25,70,0.2314814814814815,True,False,False,True,Very Large
25_vs_12,age,Disclosure: Ethnic violence & family separation,-0.2407407407407407,-0.2314814814814815,,108,108,108,108,True,True,0.003655708479486819,0.004220363513465664,,25,12,0.00925925925925919,True,True,True,False,Small
12_vs_40,age,Disclosure: Ethnic violence & family separation,0.12037037037037035,0.33333333333333337,,108,108,108,108,True,True,0.06329358770424287,0.0004424262846727256,,12,40,0.21296296296296302,True,True,True,False,Very Large
40_vs_70,age,Disclosure: Ethnic violence & family separation,-0.15740740740740744,-0.14814814814814814,,108,108,108,108,True,True,0.019462691984824865,0.05662885383231986,,40,70,0.0092592592592593,True,True,True,False,Small
40_vs_12,age,Disclosure: Ethnic violence & family separation,-0.12037037037037035,-0.33333333333333337,,108,108,108,108,True,True,0.06329358770424287,0.0004424262846727256,,40,12,-0.21296296296296302,True,True,True,False,Very Large
12_vs_70,age,Disclosure: Ethnic violence & family separation,-0.03703703703703709,0.18518518518518523,,108,108,108,108,False,True,0.4433761872544255,0.012371601790894804,,12,70,0.22222222222222232,False,True,False,True,Very Large
70_vs_12,age,Disclosure: Ethnic violence & family separation,0.03703703703703709,-0.18518518518518523,,108,108,108,108,False,True,0.4433761872544255,0.012371601790894804,,70,12,-0.22222222222222232,False,True,False,True,Very Large
70_vs_25,age,Disclosure: Ethnic violence & family separation,0.2777777777777778,0.04629629629629628,,108,108,108,108,True,False,0.0011821211053613112,0.4870386014763519,,70,25,-0.2314814814814815,True,False,False,True,Very Large
70_vs_40,age,Disclosure: Ethnic violence & family separation,0.15740740740740744,0.14814814814814814,,108,108,108,108,True,True,0.019462691984824865,0.05662885383231986,,70,40,-0.0092592592592593,True,True,True,False,Small
40_vs_25,age,Disclosure: Ethnic violence & family separation,0.12037037037037035,-0.10185185185185186,-0.23076923076923084,108,108,108,108,False,False,0.09630034366266105,0.16450907079209975,108.0,40,25,-0.2222222222222222,False,False,False,False,Very Large
25_vs_40,age,Disclosure: Ethnic violence & family separation,-0.12037037037037035,0.10185185185185186,0.23076923076923084,108,108,108,108,False,False,0.09630034366266105,0.16450907079209975,108.0,25,40,0.2222222222222222,False,False,False,False,Very Large
12_vs_25,age,Disclosure: Ethnic violence & family separation,0.2407407407407407,0.2314814814814815,,108,108,108,108,True,True,0.003655708479486819,0.004220363513465664,,12,25,-0.00925925925925919,True,True,True,False,Small
25_vs_70,age,Disclosure: Ethnic violence & family separation,-0.2777777777777778,-0.04629629629629628,,108,108,108,108,True,False,0.0011821211053613112,0.4870386014763519,,25,70,0.2314814814814815,True,False,False,True,Very Large
25_vs_12,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.38888888888888884,-0.2962962962962963,,108,108,108,108,True,True,0.00014247996047211942,0.0007203687592993724,,25,12,0.09259259259259256,True,True,True,False,Medium
12_vs_40,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.41666666666666663,0.25,,108,108,108,108,True,True,7.857097378072275e-05,0.0020076511769859806,,12,40,-0.16666666666666663,True,True,True,False,Large
40_vs_70,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.19444444444444442,0.02777777777777768,0.13140817650876058,108,108,108,108,True,False,0.020601485269041042,0.6757245038572868,108.0,40,70,0.2222222222222221,True,False,False,True,Very Large
40_vs_12,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.41666666666666663,-0.25,,108,108,108,108,True,True,7.857097378072275e-05,0.0020076511769859806,,40,12,0.16666666666666663,True,True,True,False,Large
12_vs_70,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.2222222222222222,0.2777777777777777,,108,108,108,108,True,True,0.005574872393582009,0.0010809432733154267,,12,70,0.05555555555555547,True,True,True,False,Medium
70_vs_12,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.2222222222222222,-0.2777777777777777,,108,108,108,108,True,True,0.005574872393582009,0.0010809432733154267,,70,12,-0.05555555555555547,True,True,True,False,Medium
70_vs_25,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.16666666666666663,0.0185185185185186,0.022540359427352996,108,108,108,108,True,False,0.03892588314583234,0.7817599453752182,108.0,70,25,-0.14814814814814803,True,False,False,True,Large
70_vs_40,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.19444444444444442,-0.02777777777777768,-0.13140817650876058,108,108,108,108,True,False,0.020601485269041042,0.6757245038572868,108.0,70,40,-0.2222222222222221,True,False,False,True,Very Large
40_vs_25,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.02777777777777779,0.04629629629629628,0.15394853593611357,108,108,108,108,False,False,0.6831688165309222,0.49347181108121085,108.0,40,25,0.07407407407407407,False,False,False,False,Medium
25_vs_40,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.02777777777777779,-0.04629629629629628,-0.15394853593611357,108,108,108,108,False,False,0.6831688165309222,0.49347181108121085,108.0,25,40,-0.07407407407407407,False,False,False,False,Medium
12_vs_25,age,Disclosure: Persecution for sexual orientation & mental health crisis,0.38888888888888884,0.2962962962962963,,108,108,108,108,True,True,0.00014247996047211942,0.0007203687592993724,,12,25,-0.09259259259259256,True,True,True,False,Medium
25_vs_70,age,Disclosure: Persecution for sexual orientation & mental health crisis,-0.16666666666666663,-0.0185185185185186,-0.022540359427352996,108,108,108,108,True,False,0.03892588314583234,0.7817599453752182,108.0,25,70,0.14814814814814803,True,False,False,True,Large
25_vs_12,age,Contradiction: Dates of persecution,-0.06481481481481483,-0.04629629629629628,,108,108,108,108,False,False,0.1825492356680254,0.48452321960067457,,25,12,0.018518518518518545,False,False,False,False,Small
12_vs_40,age,Contradiction: Dates of persecution,0.08333333333333334,0.009259259259259245,,108,108,108,108,False,False,0.09003955013822873,0.8877570027828183,,12,40,-0.0740740740740741,False,False,False,False,Medium
40_vs_70,age,Contradiction: Dates of persecution,-0.05555555555555555,-0.08333333333333331,,108,108,108,108,False,False,0.20792504137772605,0.23999820502947156,,40,70,-0.027777777777777762,False,False,False,False,Small
40_vs_12,age,Contradiction: Dates of persecution,-0.08333333333333334,-0.009259259259259245,,108,108,108,108,False,False,0.09003955013822873,0.8877570027828183,,40,12,0.0740740740740741,False,False,False,False,Medium
12_vs_70,age,Contradiction: Dates of persecution,0.02777777777777779,-0.07407407407407407,,108,108,108,108,False,False,0.566224219401406,0.29162469385531575,,12,70,-0.10185185185185186,False,False,False,False,Large
70_vs_12,age,Contradiction: Dates of persecution,-0.02777777777777779,0.07407407407407407,,108,108,108,108,False,False,0.566224219401406,0.29162469385531575,,70,12,0.10185185185185186,False,False,False,False,Large
70_vs_25,age,Contradiction: Dates of persecution,0.037037037037037035,0.12037037037037035,,108,108,108,108,False,False,0.40138347413983766,0.10412407079100627,,70,25,0.08333333333333331,False,False,False,False,Medium
70_vs_40,age,Contradiction: Dates of persecution,0.05555555555555555,0.08333333333333331,,108,108,108,108,False,False,0.20792504137772605,0.23999820502947156,,70,40,0.027777777777777762,False,False,False,False,Small
40_vs_25,age,Contradiction: Dates of persecution,-0.018518518518518517,0.037037037037037035,,108,108,108,108,False,False,0.626184382329239,0.5718903248853264,,40,25,0.05555555555555555,False,False,False,False,Medium
25_vs_40,age,Contradiction: Dates of persecution,0.018518518518518517,-0.037037037037037035,,108,108,108,108,False,False,0.626184382329239,0.5718903248853264,,25,40,-0.05555555555555555,False,False,False,False,Medium
12_vs_25,age,Contradiction: Dates of persecution,0.06481481481481483,0.04629629629629628,,108,108,108,108,False,False,0.1825492356680254,0.48452321960067457,,12,25,-0.018518518518518545,False,False,False,False,Small
25_vs_70,age,Contradiction: Dates of persecution,-0.037037037037037035,-0.12037037037037035,,108,108,108,108,False,False,0.40138347413983766,0.10412407079100627,,25,70,-0.08333333333333331,False,False,False,False,Medium
25_vs_12,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,25,12,0.0,False,False,False,False,Small
12_vs_40,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,12,40,0.0,False,False,False,False,Small
40_vs_70,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,40,70,0.0,False,False,False,False,Small
40_vs_12,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,40,12,0.0,False,False,False,False,Small
12_vs_70,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,12,70,0.0,False,False,False,False,Small
70_vs_12,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,70,12,0.0,False,False,False,False,Small
70_vs_25,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,70,25,0.0,False,False,False,False,Small
70_vs_40,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,70,40,0.0,False,False,False,False,Small
40_vs_25,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,40,25,0.0,False,False,False,False,Small
25_vs_40,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,25,40,0.0,False,False,False,False,Small
12_vs_25,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,12,25,0.0,False,False,False,False,Small
25_vs_70,age,Contradiction: Persecutor identity confusion,0.0,0.0,,108,108,108,108,False,False,,,,25,70,0.0,False,False,False,False,Small
25_vs_12,age,Contradiction: Location of harm,-0.1111111111111111,-0.12962962962962965,,108,108,108,108,True,True,0.006748725290493862,0.015738094822974613,,25,12,-0.018518518518518545,True,True,True,False,Small
12_vs_40,age,Contradiction: Location of harm,0.09259259259259259,0.14814814814814814,,108,108,108,108,True,True,0.024013917209973812,0.006384248606862375,,12,40,0.05555555555555555,True,True,True,False,Medium
40_vs_70,age,Contradiction: Location of harm,-0.009259259259259259,-0.06481481481481481,,108,108,108,108,False,True,0.6538809274000521,0.07865056396568626,,40,70,-0.05555555555555555,False,True,False,True,Medium
40_vs_12,age,Contradiction: Location of harm,-0.09259259259259259,-0.14814814814814814,,108,108,108,108,True,True,0.024013917209973812,0.006384248606862375,,40,12,-0.05555555555555555,True,True,True,False,Medium
12_vs_70,age,Contradiction: Location of harm,0.08333333333333333,0.08333333333333334,,108,108,108,108,True,False,0.04191371460656912,0.10769102697057376,,12,70,1.3877787807814457e-17,True,False,False,True,Small
70_vs_12,age,Contradiction: Location of harm,-0.08333333333333333,-0.08333333333333334,,108,108,108,108,True,False,0.04191371460656912,0.10769102697057376,,70,12,-1.3877787807814457e-17,True,False,False,True,Small
70_vs_25,age,Contradiction: Location of harm,0.027777777777777776,0.046296296296296294,,108,108,108,108,False,False,0.11646118464809652,0.21136594251493168,,70,25,0.018518518518518517,False,False,False,False,Small
70_vs_40,age,Contradiction: Location of harm,0.009259259259259259,0.06481481481481481,,108,108,108,108,False,True,0.6538809274000521,0.07865056396568626,,70,40,0.05555555555555555,False,True,False,True,Medium
40_vs_25,age,Contradiction: Location of harm,0.018518518518518517,-0.018518518518518517,,108,108,108,108,False,False,0.1877387289178274,0.4810241836353071,,40,25,-0.037037037037037035,False,False,False,False,Small
25_vs_40,age,Contradiction: Location of harm,-0.018518518518518517,0.018518518518518517,,108,108,108,108,False,False,0.1877387289178274,0.4810241836353071,,25,40,0.037037037037037035,False,False,False,False,Small
12_vs_25,age,Contradiction: Location of harm,0.1111111111111111,0.12962962962962965,,108,108,108,108,True,True,0.006748725290493862,0.015738094822974613,,12,25,0.018518518518518545,True,True,True,False,Small
25_vs_70,age,Contradiction: Location of harm,-0.027777777777777776,-0.046296296296296294,,108,108,108,108,False,False,0.11646118464809652,0.21136594251493168,,25,70,-0.018518518518518517,False,False,False,False,Small
25_vs_12,age,Contradiction: Family involvement in the persecution,-0.1388888888888889,-0.10185185185185186,,108,108,108,108,True,False,0.016699404783959704,0.12478313708678446,,25,12,0.037037037037037035,True,False,False,True,Small
12_vs_40,age,Contradiction: Family involvement in the persecution,0.15740740740740738,0.11111111111111113,,108,108,108,108,True,False,0.007507265485549475,0.0973027658137835,,12,40,-0.04629629629629625,True,False,False,True,Small
40_vs_70,age,Contradiction: Family involvement in the persecution,-0.018518518518518517,-0.009259259259259273,,108,108,108,108,False,False,0.5585631096604295,0.8671118038708401,,40,70,0.009259259259259245,False,False,False,False,Small
